"<span class=thead>Предмет</span>";"<span class=thead>Задание на 7-11 апреля</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Физ.практикум ";"не будет"
"Русский ";"готовиться писать на уроке сочинение по теме ""Искусство"""
"Химия ";"не задано (была контрольная)"
"Английский ";"SBP. 20 готовить тексты; WBP. 16 № 1-3"
"Алгебра ";"обзавестись <a href='https://dl.dropboxusercontent.com/u/26691654/Uchebniki/merzlyak_ta_in_algebra_i_pochatky_analizu_10klas_z_poglyblenym_vyvchennyam_matemetyky.pdf'>учебником</a> и <a href='https://dl.dropboxusercontent.com/u/26691654/Uchebniki/merzlyak_ta_in_vchimosya_rozv_yazuvati_zadachi_z_pochatkiv_analizu.djvu'>задачником</a> в электронном виде (будут доступны и далее в разделе <a href='/Library.html'>Электронная библиотека</a>)<br />в сборнике по началам анализа № 3.2(1-3), 3.4(1-3), 3.6(1-3)"
"Геометрия ";"Мерзляк (""лесенки"") с. 95 № 298, 300, 301"
"Физика ";"Мякишев § 65; Рымкевич № 835-839, 842"
"Всемирная история";"конспектировать меры, предпринятые Рузвельтом по выходу из мирового кризиса во всех сферах"
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Украинская литература";"писати біографію Миколи Вороного, готуватись до тематичної роботи"
"Мировая литература";"готовить далее темы по персонажам романа ""Портрет Дориана Грея"""
"Физика ";" "
"История Украины";"конспектировать разгром Врангеля (1920)"
"Информатика (1)";"досдавать Паскаль и по возможности делать C#"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Алгебра ";" "
"География ";"готовить презентации далее по плану"
"Химия ";" "
"Физика ";" "
"Информатика (2)";"досдавать Паскаль и по возможности делать C#"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Геометрия ";" "
"Защита Отечества";"не задано"
"Украинская литература";" "
"Украинский ";"не задано (было аудирование); готовиться к контрольной"
"Биология ";" "
"Физика ";" "
"Инф.технологии ";"делать XHTML или далее - Javascript"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Физ-ра ";"не задано"
"Экономика ";"учить теорию"
"Биология ";" "
"Худ.культура ";"готовить темы далее по плану"
"Алгебра ";" "
"Английский ";" "
